"","Site","Year","Fecha2","Hora","Bosque","Periodo","Transecto","Planta","Pollinator_id","Pollinator_genus","Pollinator_family","Order"
"6033","Gorbea",2022,"2022-06-01","15:43:00","2",5,3,"Myosotis lamottiana","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"6034","Gorbea",2022,"2022-06-01","15:44:00","2",5,3,"Bellis perennis","Eupeodes corollae","Eupeodes","Syrphidae","Diptera"
"6035","Gorbea",2022,"2022-06-01","15:50:00","2",5,3,"Ranunculus sp.","Calliphora vicina","Calliphora","Diptera","Diptera"
"6036","Gorbea",2022,"2022-06-01","15:57:00","2",5,3,"Myosotis lamottiana","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"6037","Gorbea",2022,"2022-06-01","16:01:00","2",5,3,"Myosotis lamottiana","Platycheirus albimanus","Platycheirus","Syrphidae","Diptera"
"6038","Gorbea",2022,"2022-06-01","16:02:00","2",5,3,"Myosotis lamottiana","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"6039","Gorbea",2022,"2022-06-01","16:05:00","2",5,3,"Myosotis lamottiana","Pieris brassicae","Pieris","Pieridae","Lepidoptera"
"6040","Gorbea",2022,"2022-06-01","16:06:00","2",5,3,"Myosotis lamottiana","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"6041","Gorbea",2022,"2022-06-01","16:07:00","2",5,3,"Ajuga reptans","Bombus lapidarius","Bombus","Apidae","Hymenoptera"
"6042","Gorbea",2022,"2022-06-01","16:15:00","2",5,3,"Bellis perennis","Halictus confusus","Halictus","Halictidae","Hymenoptera"
"6043","Gorbea",2022,"2022-06-01","16:16:00","2",5,3,"Bellis perennis","Halictus confusus","Halictus","Halictidae","Hymenoptera"
"6044","Gorbea",2022,"2022-06-01","16:19:00","2",5,3,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"6045","Gorbea",2022,"2022-06-01","16:20:00","2",5,3,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"6046","Gorbea",2022,"2022-06-01","16:22:00","2",5,3,"Bellis perennis","Platycheirus albimanus","Platycheirus","Syrphidae","Diptera"
"6047","Gorbea",2022,"2022-06-01","16:23:00","2",5,3,"Bellis perennis","Calliphora vicina","Calliphora","Calliphoridae","Diptera"
"6048","Gorbea",2022,"2022-06-01","16:25:00","2",5,3,"Ajuga reptans","Bombus pascuorum","Bombus","Apidae","Hymenoptera"
"6049","Gorbea",2022,"2022-06-01","16:27:00","2",5,3,"Vicia sp.","Bombus pascuorum","Bombus","Apidae","Hymenoptera"
"6050","Gorbea",2022,"2022-06-02","10:55:00","1",6,1,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"6051","Gorbea",2022,"2022-06-02","11:02:00","1",6,1,"Medicago lupulina","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"6052","Gorbea",2022,"2022-06-02","11:04:00","1",6,1,"Ranunculus ficaria","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"6053","Gorbea",2022,"2022-06-02","11:05:00","1",6,1,"Pilosella officinarum","Halictus smaragdulus","Halictus","Halictidae","Hymenoptera"
"6054","Gorbea",2022,"2022-06-02","11:07:00","1",6,1,"Ranunculus sp.","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"6055","Gorbea",2022,"2022-06-02","11:07:00","1",6,1,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"6056","Gorbea",2022,"2022-06-02","11:18:00","1",6,1,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"6057","Gorbea",2022,"2022-06-02","11:22:00","1",6,1,"Bellis perennis","Eristalis sp.","Eristalis","Syrphidae","Diptera"
"6058","Gorbea",2022,"2022-06-02","11:25:00","1",6,1,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"6059","Gorbea",2022,"2022-06-02","11:27:00","1",6,1,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"6060","Gorbea",2022,"2022-06-02","11:30:00","1",6,1,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"6061","Gorbea",2022,"2022-06-02","11:35:00","1",6,1,"Vicia pyrenaica","Bombus pascuorum","Bombus","Apidae","Hymenoptera"
"6062","Gorbea",2022,"2022-06-02","11:37:00","1",6,1,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"6063","Gorbea",2022,"2022-06-02","11:37:00","1",6,1,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"6064","Gorbea",2022,"2022-06-02","11:37:00","1",6,1,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"6065","Gorbea",2022,"2022-06-02","11:40:00","1",6,1,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"6066","Gorbea",2022,"2022-06-02","11:40:00","1",6,1,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"6067","Gorbea",2022,"2022-06-02","11:42:00","1",6,1,"Lotus corniculatus","Bombus pascuorum","Bombus","Apidae","Hymenoptera"
"6068","Gorbea",2022,"2022-06-02","11:45:00","1",6,1,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"6069","Gorbea",2022,"2022-06-02","11:45:00","1",6,1,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"6070","Gorbea",2022,"2022-06-02","11:46:00","1",6,1,"Medicago lupulina","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"6071","Gorbea",2022,"2022-06-02","11:48:00","1",6,1," Thymus praecox subsp. polytrichus","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"6072","Gorbea",2022,"2022-06-02","11:48:00","1",6,1," Thymus praecox subsp. polytrichus","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"6073","Gorbea",2022,"2022-06-02","11:49:00","1",6,1,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"6074","Gorbea",2022,"2022-06-02","11:49:00","1",6,1,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"6075","Gorbea",2022,"2022-06-02","11:50:00","1",6,1,"Bellis perennis","Platycheirus albimanus","Platycheirus","Syrphidae","Diptera"
"6076","Gorbea",2022,"2022-06-02","13:08:00","1",6,2,"Ranunculus sp.","Melanomya sp","Melanomya","Diptera","Diptera"
"6077","Gorbea",2022,"2022-06-02","13:10:00","1",6,2,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"6078","Gorbea",2022,"2022-06-02","13:11:00","1",6,2,"Ranunculus sp.","Eristalis sp.","Eristalis","Syrphidae","Diptera"
"6079","Gorbea",2022,"2022-06-02","13:11:00","1",6,2,"Medicago lupulina","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"6080","Gorbea",2022,"2022-06-02","13:12:00","1",6,2,"Ranunculus sp.","Eristalis sp.","Eristalis","Syrphidae","Diptera"
"6081","Gorbea",2022,"2022-06-02","13:14:00","1",6,2,"Bellis perennis","Eristalis sp.","Eristalis","Syrphidae","Diptera"
"6082","Gorbea",2022,"2022-06-02","13:15:00","1",6,2,"Medicago lupulina","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"6083","Gorbea",2022,"2022-06-02","13:15:00","1",6,2,"Medicago lupulina","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"6084","Gorbea",2022,"2022-06-02","13:17:00","1",6,2,"Bellis perennis","Syrphidae","Syrphidae","Syrphidae","Diptera"
"6085","Gorbea",2022,"2022-06-02","13:17:00","1",6,2,"Bellis perennis","Eristalis sp.","Eristalis","Syrphidae","Diptera"
"6086","Gorbea",2022,"2022-06-02","13:18:00","1",6,2,"Ranunculus sp.","Platycheirus albimanus","Platycheirus","Syrphidae","Diptera"
"6087","Gorbea",2022,"2022-06-02","13:19:00","1",6,2,"Ranunculus sp.","Eristalis sp.","Eristalis","Syrphidae","Diptera"
"6088","Gorbea",2022,"2022-06-02","13:20:00","1",6,2,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"6089","Gorbea",2022,"2022-06-02","13:20:00","1",6,2,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"6090","Gorbea",2022,"2022-06-02","13:21:00","1",6,2,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"6091","Gorbea",2022,"2022-06-02","13:22:00","1",6,2,"Bellis perennis","Syrphidae","Syrphidae","Syrphidae","Diptera"
"6092","Gorbea",2022,"2022-06-02","13:25:00","1",6,2,"Ranunculus sp.","Syrphus sp.","Syrphus","Syrphidae","Diptera"
"6093","Gorbea",2022,"2022-06-02","13:27:00","1",6,2,"Vicia pyrenaica","Bombus pascuorum","Bombus","Apidae","Hymenoptera"
"6094","Gorbea",2022,"2022-06-02","13:33:00","1",6,2,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"6095","Gorbea",2022,"2022-06-02","13:37:00","1",6,2,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"6096","Gorbea",2022,"2022-06-02","13:37:00","1",6,2,"Ranunculus sp.","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"6097","Gorbea",2022,"2022-06-02","13:38:00","1",6,2," Thymus praecox subsp. polytrichus","Calliphora vicina","Calliphora","Calliphoridae","Diptera"
"6098","Gorbea",2022,"2022-06-02","13:40:00","1",6,2,"Bellis perennis","Calliphora vicina","Calliphora","Calliphoridae","Diptera"
"6099","Gorbea",2022,"2022-06-02","13:41:00","1",6,2,"Vicia pyrenaica","Bombus pascuorum","Bombus","Apidae","Hymenoptera"
"6100","Gorbea",2022,"2022-06-02","13:44:00","1",6,2,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"6101","Gorbea",2022,"2022-06-02","13:44:00","1",6,2,"Ranunculus sp.","Merodon sp","Merodon","Syrphidae","Diptera"
"6102","Gorbea",2022,"2022-06-02","13:45:00","1",6,2,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"6103","Gorbea",2022,"2022-06-02","13:50:00","1",6,2,"Vicia pyrenaica","Bombus pascuorum","Bombus","Apidae","Hymenoptera"
"6104","Gorbea",2022,"2022-06-02","13:51:00","1",6,2,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"6105","Gorbea",2022,"2022-06-02","13:52:00","1",6,2,"Medicago lupulina","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"6106","Gorbea",2022,"2022-06-02","13:52:00","1",6,2,"Ranunculus sp.","Eristalis sp.","Eristalis","Syrphidae","Diptera"
"6107","Gorbea",2022,"2022-06-02","13:54:00","1",6,2,"Vicia pyrenaica","Bombus pascuorum","Bombus","Apidae","Hymenoptera"
"6108","Gorbea",2022,"2022-06-02","13:59:00","1",6,2,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"6109","Gorbea",2022,"2022-06-02","14:06:00","1",6,2,"Ranunculus sp.","Syrphus sp.","Syrphus","Syrphidae","Diptera"
"6110","Gorbea",2022,"2022-06-02","14:07:00","1",6,2,"Ranunculus sp.","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"6111","Gorbea",2022,"2022-06-02","14:07:00","1",6,2,"Ranunculus sp.","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"6112","Gorbea",2022,"2022-06-02","14:08:00","1",6,2,"Erinus alpinus","Halictus smaragdulus","Halictus","Halictidae","Hymenoptera"
"6113","Gorbea",2022,"2022-06-02","14:11:00","1",6,2,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"6114","Gorbea",2022,"2022-06-02","14:11:00","1",6,2,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"6115","Gorbea",2022,"2022-06-02","14:12:00","1",6,2,"Lotus corniculatus","Bombus lapidarius","Bombus","Apidae","Hymenoptera"
"6116","Gorbea",2022,"2022-06-02","15:35:00","1",6,3,"Ranunculus sp.","Platycheirus albimanus","Platycheirus","Syrphidae","Diptera"
"6117","Gorbea",2022,"2022-06-02","15:36:00","1",6,3,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"6118","Gorbea",2022,"2022-06-02","15:36:00","1",6,3,"Medicago lupulina","Syrphidae","Syrphidae","Syrphidae","Diptera"
"6119","Gorbea",2022,"2022-06-02","15:37:00","1",6,3,"Medicago lupulina","Andrena propinqua","Andrena","Andrenidae","Hymenoptera"
"6120","Gorbea",2022,"2022-06-02","15:40:00","1",6,3,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"6121","Gorbea",2022,"2022-06-02","15:42:00","1",6,3,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"6122","Gorbea",2022,"2022-06-02","15:45:00","1",6,3,"Vicia pyrenaica","Bombus pascuorum","Bombus","Apidae","Hymenoptera"
"6123","Gorbea",2022,"2022-06-02","15:59:00","1",6,3,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"6124","Gorbea",2022,"2022-06-02","16:05:00","1",6,3,"Vicia pyrenaica","Eucera nigrescens","Eucera","Apidae","Hymenoptera"
"6125","Gorbea",2022,"2022-06-02","16:13:00","1",6,3,"Vicia pyrenaica","Bombus pascuorum","Bombus","Apidae","Hymenoptera"
"6126","Gorbea",2022,"2022-06-02","16:20:00","1",6,3,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"6127","Gorbea",2022,"2022-06-02","16:28:00","1",6,3,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"6128","Gorbea",2022,"2022-06-02","16:28:00","1",6,3,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"6129","Gorbea",2022,"2022-06-02","16:33:00","1",6,3,"Vicia pyrenaica","Bombus pascuorum","Bombus","Apidae","Hymenoptera"
"6130","Gorbea",2022,"2022-06-02","16:34:00","1",6,3,"Vicia pyrenaica","Bombus pascuorum","Bombus","Apidae","Hymenoptera"
"6131","Gorbea",2022,"2022-06-02","16:36:00","1",6,3,"Vicia pyrenaica","Bombus pascuorum","Bombus","Apidae","Hymenoptera"
"6132","Gorbea",2022,"2022-06-06","10:37:00","4",6,1,"Erica cinerea","Bombus terrestris","Bombus","Apidae","Hymenoptera"
"6133","Gorbea",2022,"2022-06-06","10:41:00","4",6,1,"Taraxacum sp.","Halictus smaragdulus","Halictus","Halictidae","Hymenoptera"
"6134","Gorbea",2022,"2022-06-06","10:44:00","4",6,1,"Taraxacum sp.","Halictus smaragdulus","Halictus","Halictidae","Hymenoptera"
"6135","Gorbea",2022,"2022-06-06","11:12:00","4",6,1,"Taraxacum sp.","Calliphora vicina","Calliphora","Diptera","Diptera"
"6136","Gorbea",2022,"2022-06-06","11:20:00","4",6,1,"Taraxacum sp.","Scaeva pyrastri","Scaeva","Syrphidae","Diptera"
"6137","Gorbea",2022,"2022-06-06","11:25:00","4",6,1,"Taraxacum sp.","Eristalis sp.","Eristalis","Syrphidae","Diptera"
"6138","Gorbea",2022,"2022-06-06","11:28:00","4",6,1,"Taraxacum sp.","Eristalis sp.","Eristalis","Syrphidae","Diptera"
"6139","Gorbea",2022,"2022-06-06","11:28:00","4",6,1,"Taraxacum sp.","Eristalis sp.","Eristalis","Syrphidae","Diptera"
"6140","Gorbea",2022,"2022-06-06","11:30:00","4",6,1,"Taraxacum sp.","Eristalis sp.","Eristalis","Syrphidae","Diptera"
"6141","Gorbea",2022,"2022-06-06","11:31:00","4",6,1,"Erica tetralix","Erebia meolans","Erebia","Nymphalidae-Satyrinae","Lepidoptera"
"6142","Gorbea",2022,"2022-06-06","13:05:00","4",6,2,"Taraxacum sp.","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"6143","Gorbea",2022,"2022-06-06","13:18:00","4",6,2,"Potentilla erecta","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"6144","Gorbea",2022,"2022-06-06","13:20:00","4",6,2,"Potentilla erecta","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"6145","Gorbea",2022,"2022-06-06","13:23:00","4",6,2,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"6146","Gorbea",2022,"2022-06-06","13:24:00","4",6,2,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"6147","Gorbea",2022,"2022-06-06","13:24:00","4",6,2,"Potentilla erecta","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"6148","Gorbea",2022,"2022-06-06","13:34:00","4",6,2,"Taraxacum sp.","Diptera","Diptera","Diptera","Diptera"
"6149","Gorbea",2022,"2022-06-06","13:37:00","4",6,2,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"6150","Gorbea",2022,"2022-06-06","13:48:00","4",6,2,"Potentilla erecta","Halictus smaragdulus","Halictus","Halictidae","Hymenoptera"
"6151","Gorbea",2022,"2022-06-06","13:53:00","4",6,2,"Galium mollugo","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"6152","Gorbea",2022,"2022-06-06","13:54:00","4",6,2,"Galium mollugo","Eristalis sp.","Eristalis","Syrphidae","Diptera"
"6153","Gorbea",2022,"2022-06-06","14:00:00","4",6,2,"Potentilla erecta","Andrena sp","Andrena","Andrenidae","Hymenoptera"
"6154","Gorbea",2022,"2022-06-06","15:38:00","4",6,3,"Veronica officinalis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"6155","Gorbea",2022,"2022-06-06","15:40:00","4",6,3,"Galium mollugo","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"6156","Gorbea",2022,"2022-06-06","15:45:00","4",6,3,"Erica cinerea","Erebia meolans","Erebia","Nymphalidae-Satyrinae","Lepidoptera"
"6157","Gorbea",2022,"2022-06-07","13:30:00","3",6,2,"Trifolium repens","Eupeodes corollae","Eupeodes","Syrphidae","Diptera"
"6158","Gorbea",2022,"2022-06-07","13:35:00","3",6,2,"Lotus corniculatus","Calliphora vicina","Calliphora","Diptera","Diptera"
"6159","Gorbea",2022,"2022-06-07","13:45:00","3",6,2,"Helianthemum nummularium","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"6160","Gorbea",2022,"2022-06-07","13:53:00","3",6,2," Thymus praecox subsp. polytrichus","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"6161","Gorbea",2022,"2022-06-07","13:54:00","3",6,2," Thymus praecox subsp. polytrichus","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"6162","Gorbea",2022,"2022-06-07","14:04:00","3",6,2,"Trifolium repens","Apis mellifera","Apis","Apidae","Hymenoptera"
"6163","Gorbea",2022,"2022-06-07","14:05:00","3",6,2,"Plantago sp.","Eupeodes corollae","Eupeodes","Syrphidae","Diptera"
"6164","Gorbea",2022,"2022-06-07","14:07:00","3",6,2,"Helianthemum nummularium","Halictus smaragdulus","Halictus","Halictidae","Hymenoptera"
"6165","Gorbea",2022,"2022-06-07","15:31:00","3",6,3,"Teucrium pyrenaicum L. subsp. pyrenaicum","Bombus pascuorum","Bombus","Apidae","Hymenoptera"
"6166","Gorbea",2022,"2022-06-07","15:33:00","3",6,3,"Vicia pyrenaica","Bombus pascuorum","Bombus","Apidae","Hymenoptera"
"6167","Gorbea",2022,"2022-06-07","15:33:00","3",6,3,"Helianthemum nummularium","Apis mellifera","Apis","Apidae","Hymenoptera"
"6168","Gorbea",2022,"2022-06-07","15:36:00","3",6,3,"Bellis perennis","Eristalis sp.","Eristalis","Syrphidae","Diptera"
"6169","Gorbea",2022,"2022-06-07","15:41:00","3",6,3,"Lotus corniculatus","Bombus sp.","Bombus","Apidae","Hymenoptera"
"6170","Gorbea",2022,"2022-06-07","15:42:00","3",6,3," Thymus praecox subsp. polytrichus","Calliphora vicina","Calliphora","Diptera","Diptera"
"6171","Gorbea",2022,"2022-06-07","15:43:00","3",6,3," Thymus praecox subsp. polytrichus","Eristalis sp.","Eristalis","Syrphidae","Diptera"
"6172","Gorbea",2022,"2022-06-07","15:46:00","3",6,3,"Lotus corniculatus","Zygaena lonicerae","Zygaena","Zygaenidae","Lepidoptera"
"6173","Gorbea",2022,"2022-06-07","15:49:00","3",6,3," Thymus praecox subsp. polytrichus","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"6174","Gorbea",2022,"2022-06-07","16:03:00","3",6,3,"Lotus corniculatus","Bombus lapidarius","Bombus","Apidae","Hymenoptera"
"6175","Gorbea",2022,"2022-06-07","16:16:00","3",6,3,"Teucrium pyrenaicum L. subsp. pyrenaicum","Bombus pascuorum","Bombus","Apidae","Hymenoptera"
"6176","Gorbea",2022,"2022-06-07","16:19:00","3",6,3,"Teucrium pyrenaicum L. subsp. pyrenaicum","Bombus pascuorum","Bombus","Apidae","Hymenoptera"
"6177","Gorbea",2022,"2022-06-07","16:27:00","3",6,3," Thymus praecox subsp. polytrichus","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"6178","Gorbea",2022,"2022-06-07","16:29:00","3",6,3,"Teucrium pyrenaicum L. subsp. pyrenaicum","Bombus lapidarius","Bombus","Apidae","Hymenoptera"
"6179","Gorbea",2022,"2022-06-09","11:15:00","5",6,1,"Daboecia cantabrica","Bombus sylvarum","Bombus","Apidae","Hymenoptera"
"6180","Gorbea",2022,"2022-06-09","11:35:00","5",6,1,"Daboecia cantabrica","Bombus sylvarum","Bombus","Apidae","Hymenoptera"
"6181","Gorbea",2022,"2022-06-09","13:10:00","5",6,2,"Ranunculus sp.","Melanomya sp","Melanomya","Diptera","Diptera"
"6182","Gorbea",2022,"2022-06-09","13:10:00","5",6,2,"Ranunculus sp.","Melanomya sp","Melanomya","Diptera","Diptera"
"6183","Gorbea",2022,"2022-06-09","13:10:00","5",6,2,"Ranunculus sp.","Melanomya sp","Melanomya","Diptera","Diptera"
"6184","Gorbea",2022,"2022-06-09","13:15:00","5",6,2,"Daboecia cantabrica","Bombus sylvarum","Bombus","Apidae","Hymenoptera"
"6185","Gorbea",2022,"2022-06-09","13:22:00","5",6,2,"Potentilla erecta","Platycheirus albimanus","Platycheirus","Syrphidae","Diptera"
"6186","Gorbea",2022,"2022-06-09","13:43:00","5",6,2,"Ranunculus sp.","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"6187","Gorbea",2022,"2022-06-09","13:44:00","5",6,2,"Ranunculus sp.","Melanomya sp","Melanomya","Diptera","Diptera"
"6188","Gorbea",2022,"2022-06-09","13:44:00","5",6,2,"Ranunculus sp.","Melanomya sp","Melanomya","Diptera","Diptera"
"6189","Gorbea",2022,"2022-06-09","13:50:00","5",6,2,"Scorzonera humilis","Oedemera sp.","Oedemera","Oedemeridae","Coleoptera"
"6190","Gorbea",2022,"2022-06-09","13:52:00","5",6,2,"Ranunculus sp.","Platycheirus albimanus","Platycheirus","Syrphidae","Diptera"
"6191","Gorbea",2022,"2022-06-09","13:52:00","5",6,2,"Ranunculus sp.","Melanomya sp","Melanomya","Diptera","Diptera"
"6192","Gorbea",2022,"2022-06-09","13:55:00","5",6,2,"Daboecia cantabrica","Platycheirus albimanus","Platycheirus","Syrphidae","Diptera"
"6193","Gorbea",2022,"2022-06-09","13:57:00","5",6,2,"Daboecia cantabrica","Bombus pascuorum","Bombus","Apidae","Hymenoptera"
